user_id,item_id,rating
2,44235,5
2,23114,5
2,24107,5
2,15161,5
2,8628,5
2,11719,5
2,1462,5
2,29585,5
2,23219,5
2,29562,5
3,20157,4
3,32765,5
3,14870,4
3,14690,4
3,9890,4
3,42988,4
3,16110,5
3,18954,5
3,25466,4
3,33664,5
3,17115,3
3,14565,5
3,14504,5
3,35304,4
3,16154,3
3,8429,4
3,8583,3
3,1017,5
3,22921,5
3,25543,5
3,5981,5
3,20473,5
3,5974,5
3,39870,5
3,18783,4
3,185,5
3,14792,5
3,34696,1
3,8873,5
3,6454,5
3,32764,5
3,23543,5
3,11107,5
3,8172,2
3,34958,5
3,2594,5
3,173,3
3,34497,5
3,37107,5
3,29246,5
3,40235,5
3,91,5
3,37451,5
3,3881,5
3,22728,5
3,7829,3
3,23830,5
3,33552,4
3,7773,4
3,37051,5
3,26574,2
3,6287,5
3,3716,4
3,3709,5
3,81,5
3,35837,5
3,39726,5
3,3487,5
3,34959,5
3,11706,5
3,18845,5
4,45465,5
4,46926,5
4,46518,5
4,44984,5
4,44228,5
4,47777,5
4,45946,2
4,46858,5
4,46403,5
4,46229,3
4,46624,1
4,23101,2
4,47537,5
4,46638,5
4,46371,2
4,45286,5
4,45920,5
4,44230,5
4,46149,3
4,43796,5
4,44892,3
4,46329,5
4,46095,4
4,46407,4
4,43220,5
4,43340,5
4,42693,3
4,44375,5
4,44434,4
4,48803,4
4,46390,5
4,44373,5
4,43793,5
4,46157,1
4,46550,4
4,45917,5
4,46616,5
4,45268,5
4,46533,4
4,46564,5
4,45007,3
4,45239,3
4,46475,3
4,42789,4
4,17199,4
4,43218,5
4,43074,5
4,32935,5
4,47459,4
4,49068,5
4,43647,5
4,48251,5
4,47432,5
4,47287,5
4,48597,3
4,44374,3
4,48419,1
4,43574,5
4,45587,1
4,32936,5
4,42886,5
4,45556,5
4,43183,5
4,47139,5
4,43795,5
4,47298,5
4,47903,5
4,44817,5
4,47671,5
4,46810,4
4,43291,5
4,46908,5
4,47121,5
4,45057,4
4,46104,5
4,43792,5
4,45670,3
4,42690,5
4,46308,5
4,46520,5
4,45346,4
4,47888,5
4,43797,4
4,47205,5
4,46284,5
4,47891,5
4,47889,5
4,47651,3
4,45604,5
4,45684,5
4,44529,5
4,44340,4
4,45230,5
4,43490,5
4,42638,4
4,43555,3
4,43210,5
4,45079,5
4,45401,5
4,43489,5
4,43488,5
4,45547,4
4,44528,3
4,43940,3
4,44822,5
4,45527,5
4,44598,5
4,45151,5
4,42652,3
4,45154,5
4,45525,5
4,45490,5
4,45115,5
4,46193,5
4,45734,5
4,43806,5
4,44409,5
4,45342,1
4,43543,5
5,31551,4
5,37460,5
5,40280,3
5,23792,4
5,14590,4
5,20831,5
5,21958,5
5,5203,4
5,1125,4
5,14211,2
5,40163,3
5,37571,4
5,10672,5
5,11659,3
5,33180,5
5,21355,4
5,2533,5
5,41209,4
5,35325,4
5,10882,4
5,23647,3
5,28040,5
5,46883,5
5,23922,3
5,31065,4
5,32040,3
5,12015,4
5,3509,4
5,29268,5
5,10289,4
5,9042,4
5,42613,4
5,19227,4
5,33115,3
5,19208,4
5,34047,5
5,13781,4
5,23920,4
5,33269,3
5,35624,4
5,33366,4
5,8670,3
5,14452,4
5,33359,5
5,21840,5
5,34080,4
5,3614,5
5,14066,4
5,1947,5
5,27142,4
5,2442,5
5,12013,4
5,40042,3
5,8446,4
5,20933,3
5,33234,4
5,21424,5
5,24938,5
5,22043,5
5,27801,3
5,21964,4
5,44815,5
5,12014,4
5,22935,5
5,30087,5
5,43152,4
5,37455,4
5,37453,4
5,28073,5
5,15564,5
5,34241,5
5,1155,2
5,21963,5
5,887,5
5,563,5
5,21356,4
5,10290,5
5,10291,5
5,42697,5
5,11255,5
5,28090,4
5,46047,5
5,20860,5
5,12762,5
5,45669,5
5,39887,4
5,22674,5
5,2438,4
5,4395,5
5,47728,4
5,42082,5
5,11121,4
5,39823,4
5,21382,5
5,28402,5
5,4674,4
5,11941,5
5,20867,5
6,15328,5
6,25400,5
6,15404,4
6,15329,5
6,15362,5
6,38348,5
6,38334,5
6,25373,5
6,15398,3
6,38648,5
6,15403,5
6,15418,5
6,38337,5
6,38321,5
6,15900,5
6,15415,5
6,25385,5
6,38686,5
6,27488,5
6,35582,5
6,15388,4
6,15439,5
6,15385,5
6,15364,5
6,31594,3
6,15381,5
6,38346,5
6,38332,5
6,38328,5
6,15354,5
6,38271,5
6,15131,5
6,38270,5
6,29021,5
6,41425,5
6,41426,5
6,4917,5
6,40934,5
6,16915,5
6,36067,5
6,36074,5
6,34072,5
6,1002,5
6,13504,5
6,27750,5
6,16880,5
6,38118,5
6,41257,5
6,15395,5
6,33634,5
6,20339,5
6,12681,5
6,411,5
6,17518,5
6,25361,5
6,26232,5
6,38631,5
6,38430,4
6,38304,5
6,38257,5
6,37649,5
6,25325,5
6,37944,5
7,29188,5
7,14206,4
7,1343,5
7,26073,4
7,38995,5
7,25913,3
7,1655,5
7,14030,3
7,4180,5
7,12093,5
7,7575,3
7,18015,5
7,36674,4
7,3235,4
7,16350,3
7,20798,5
7,32691,3
7,28106,5
7,19876,4
7,19937,5
7,7854,3
7,952,4
7,4297,4
7,45116,5
7,28107,4
7,7837,5
7,23949,4
7,19914,3
7,3934,5
7,36125,5
7,10770,5
7,29020,5
7,23913,5
7,7912,4
7,31161,4
7,23360,5
7,34337,5
7,8729,5
7,33669,4
7,18092,4
7,39050,5
7,33939,5
7,35102,5
7,12171,3
7,17878,5
7,17816,4
7,12878,5
7,4051,4
7,3083,4
7,16113,5
7,39331,4
7,6432,4
7,24075,4
7,4302,5
7,22775,5
7,25569,4
7,27400,5
7,13064,3
7,12161,3
7,20042,5
7,29532,3
7,29540,4
7,14166,5
7,32639,5
7,4901,5
7,12849,5
7,7898,5
7,19257,5
7,36916,3
7,34758,4
7,12815,5
7,34680,5
7,4957,5
7,8123,5
7,7950,5
7,5332,4
7,4161,5
7,25467,4
7,5410,4
7,40676,5
7,43177,5
7,12798,5
7,5328,4
7,25525,5
7,17812,5
7,6264,5
7,5341,5
7,5299,5
7,20469,5
7,5271,5
7,19740,4
7,39821,5
7,8511,5
7,7945,5
7,25848,5
7,10190,2
7,4078,5
7,6222,5
7,6273,5
7,7853,5
7,14169,5
7,10937,5
7,8533,5
7,25576,3
7,5444,4
7,35411,4
7,3973,5
7,6847,2
7,39275,4
7,4108,5
7,3642,4
7,4065,5
7,817,3
7,25539,5
7,33224,5
7,5090,3
7,7841,5
7,22622,4
7,6866,4
7,9585,5
7,4146,5
7,4110,5
7,4820,5
7,14028,4
7,20650,5
7,19317,5
7,25574,5
7,35842,5
7,5371,5
7,7134,5
7,25449,5
7,35844,4
7,25609,5
7,1868,4
7,43420,4
7,19883,5
7,39397,5
7,34341,5
7,25916,5
7,1829,4
7,39069,5
7,25058,5
7,11899,5
7,20445,5
7,45704,5
7,5749,5
7,13060,5
7,10141,3
7,5086,5
7,38020,5
7,34832,5
7,33671,5
7,29283,5
7,31844,5
7,41482,5
7,37892,5
7,21303,5
7,6476,5
7,41865,5
7,47138,4
7,19290,5
7,32163,5
7,18399,5
7,3947,5
7,38171,5
7,5695,5
7,5857,5
7,36258,5
7,25253,5
7,15656,5
7,25558,5
7,23373,5
7,19330,5
7,37560,5
7,11847,5
7,25039,5
7,30929,4
7,15671,4
7,34179,5
7,29473,5
7,3152,5
7,35798,5
7,46411,5
7,8679,5
7,10808,5
7,8720,4
7,37028,5
7,37331,5
7,42858,5
7,12369,5
7,27079,5
7,12869,4
7,37290,5
7,13105,4
7,19296,4
7,25922,5
7,12366,5
7,2073,5
7,31687,5
7,25048,5
8,45961,4
8,44236,5
8,44486,3
8,43907,3
8,44956,5
8,44843,5
8,45025,2
8,27912,3
8,43081,5
8,44378,3
8,36886,5
8,45195,2
8,13268,4
8,6430,3
8,10666,2
8,45563,5
8,36836,4
8,6241,5
8,43328,3
8,9979,5
8,16737,5
8,45861,4
8,27956,4
8,35320,5
8,35318,5
8,43150,3
8,9982,5
8,45008,5
8,43511,2
8,4958,3
8,36134,2
8,44265,5
8,44504,4
8,40713,2
8,45747,3
8,44491,5
8,26535,5
8,43790,4
8,45036,4
8,42870,3
8,43035,4
8,42800,5
8,42799,5
8,42801,4
8,42802,3
8,43036,4
8,43459,4
8,43122,3
8,43460,3
8,48941,3
8,47050,4
8,46964,3
8,43659,4
8,45833,5
8,43458,5
8,5149,3
8,45035,4
8,48934,4
8,43512,3
8,45978,5
8,46439,2
8,43151,5
8,45034,4
8,46007,5
8,19984,5
8,15218,5
8,23260,2
8,38651,5
8,29332,4
8,47167,5
8,42949,4
8,43526,4
8,45039,5
8,45037,3
8,46235,2
8,45038,3
8,47282,5
9,23878,5
9,38065,3
9,37988,5
9,30747,3
9,48950,5
9,23317,4
9,13704,5
9,38060,2
9,30708,5
9,48978,5
9,38066,5
9,16328,5
9,24739,4
9,32018,5
9,24535,5
9,41574,2
9,39513,1
9,24771,5
9,38712,4
9,31866,3
9,11898,4
9,42068,5
9,19564,5
9,13668,5
9,38064,5
9,14897,5
9,36764,4
9,5404,1
9,13974,5
9,35618,5
9,26630,5
9,3300,2
9,20275,5
9,4728,5
9,13607,5
9,20098,5
9,14784,3
9,28048,5
9,34816,5
9,17981,3
9,8818,5
9,16724,5
9,14143,1
9,35885,2
9,45517,5
9,33303,4
9,15945,5
9,39861,5
9,9519,5
9,30722,1
9,2344,5
9,30733,5
9,39107,5
9,30728,5
9,37843,1
9,48728,1
9,31859,4
9,41913,5
9,30748,5
9,26940,4
9,48900,5
9,38377,4
9,15587,5
9,16317,2
9,49151,5
9,41404,2
9,37842,5
9,6468,5
9,20271,5
9,13730,4
9,24811,4
9,26916,5
9,4741,5
9,30750,4
9,24814,5
9,14849,5
9,49066,5
9,30755,5
9,6511,5
9,30759,4
9,28809,5
9,37839,3
9,48992,5
9,41696,4
9,30751,5
9,48489,5
9,13626,5
9,48358,5
9,48549,5
9,48732,5
9,38818,2
9,26939,5
9,13618,5
9,30705,5
9,48911,3
9,13710,3
9,30734,5
9,39130,5
9,41993,5
9,30703,5
9,2212,3
9,31816,5
9,26952,5
9,19333,3
9,11027,5
9,38473,5
10,17816,1
10,8568,3
10,28637,4
10,5886,1
10,19283,1
10,5035,4
10,11981,3
10,4952,2
10,28577,4
10,27947,1
10,8591,5
10,7589,2
10,10191,4
10,5372,5
10,28657,2
10,8562,1
10,8577,3
10,14174,1
10,27556,3
10,28915,4
10,4996,4
10,28625,3
10,1437,3
10,7845,1
10,4363,2
10,8544,3
10,36107,4
10,8534,1
10,27923,4
10,8531,5
10,11978,2
10,5025,5
10,8536,1
10,8528,4
10,4848,5
10,8576,3
10,12759,2
10,8535,5
10,12831,5
10,7825,4
10,28628,4
10,27924,4
10,8551,4
10,26161,2
10,8553,2
10,26597,4
10,4931,4
10,3949,2
10,28000,4
10,5446,3
10,11990,2
10,24046,4
10,8682,3
10,24232,4
10,8707,1
10,12176,5
10,8698,1
10,34396,1
10,23361,4
10,9554,5
10,7925,1
10,24233,3
10,24183,5
10,24247,5
10,23510,5
10,29609,2
10,1880,1
10,29011,1
10,34185,2
10,7926,1
10,24399,4
10,6421,5
10,27898,4
10,24421,1
10,12693,5
10,30875,3
10,7826,4
10,1418,4
10,29511,5
10,17067,4
10,36304,4
10,29534,2
10,28999,1
10,27925,2
10,23931,1
10,24032,2
10,19263,1
10,8578,3
10,17100,1
10,1334,3
10,29583,1
10,4365,1
10,24004,1
10,29512,3
10,11993,2
10,28916,1
10,15605,2
10,29563,2
10,17886,4
10,5047,5
10,34866,4
10,11979,3
10,29517,4
10,11954,4
10,10113,4
10,5475,4
10,16095,5
10,26472,1
10,10096,1
10,8489,2
10,11961,1
10,16151,5
10,478,3
10,35308,1
10,4786,4
10,8488,2
10,26521,3
10,11962,5
10,11960,3
10,5289,2
10,6142,4
10,16668,1
10,4826,5
10,16176,1
10,5466,1
10,11957,4
10,11953,4
10,4759,2
10,13310,3
10,8498,3
10,26549,2
10,683,3
10,16094,1
10,10176,4
10,16096,4
10,6145,5
10,5891,3
10,440,3
10,10099,4
10,8482,1
10,414,5
10,8494,4
10,8486,4
10,11955,3
10,16192,4
10,16161,5
10,7544,3
10,322,5
10,13309,4
10,3239,5
10,25489,1
10,395,4
10,10181,1
10,16097,3
10,7562,4
10,415,2
10,8501,5
10,7780,2
10,27917,5
10,17817,1
10,34666,1
10,963,1
10,18228,2
10,8508,3
10,11967,5
10,43157,3
10,1029,3
10,11966,2
10,8512,3
10,803,5
10,11972,4
10,17843,1
10,8519,4
10,26591,4
10,8518,4
10,26596,5
10,27918,5
10,26585,2
10,8506,3
10,4783,2
10,6227,5
10,10030,2
10,3220,4
10,26545,3
10,5478,4
10,16152,3
10,4806,3
10,6194,4
10,8502,5
10,10104,2
10,3240,5
10,16199,3
10,834,5
10,11965,3
10,16166,4
10,846,5
10,27897,5
10,13333,2
10,7757,3
10,4847,5
10,802,2
10,24559,4
10,346,4
10,4760,4
10,3924,2
10,8497,1
11,43750,5
11,22434,5
11,29059,4
11,38409,5
11,2453,5
11,10410,5
11,33962,5
11,4667,4
11,24822,5
11,14063,5
11,32437,4
11,33803,5
11,18756,5
11,17873,5
11,26156,4
11,6411,5
11,23826,4
11,38412,5
11,20128,5
11,11096,5
11,35404,4
11,34681,5
11,40483,5
11,23150,5
11,8477,5
11,11748,5
11,41168,4
11,33804,5
11,37584,5
11,23857,5
11,8971,5
11,24860,5
11,43494,4
11,39221,5
11,39222,4
11,13115,3
11,32399,5
11,15198,5
11,45040,5
11,23785,5
11,10900,5
11,34682,5
11,11794,3
11,28079,5
11,23855,5
11,24387,5
11,24544,5
11,33260,3
11,3604,5
11,11876,5
11,41129,3
11,3515,5
11,9027,4
11,43204,4
11,3882,5
11,1104,5
11,42201,5
11,12949,4
11,29191,5
11,22837,5
11,23701,5
11,40895,5
11,34679,5
11,23644,5
11,24067,5
11,44753,4
11,42448,5
11,21476,5
11,12248,5
11,36940,4
11,31074,4
11,39202,4
11,11718,5
11,42708,3
11,42499,5
11,3761,4
11,30540,4
11,35391,4
11,17718,3
11,2467,5
11,13336,5
11,29058,5
11,18388,5
11,12899,4
11,16395,5
11,21062,5
11,42199,5
11,23737,3
11,3766,4
11,1468,5
11,37393,5
11,39312,5
11,40781,5
11,23765,5
11,31163,4
11,6427,5
11,23664,3
11,27123,5
11,17839,5
11,33975,5
11,33852,5
11,34842,5
11,22325,5
11,32540,3
11,33827,5
11,26559,5
11,7798,5
11,14152,5
12,14811,5
12,43334,4
12,20278,4
12,25859,4
12,28043,3
12,35949,2
12,39932,3
12,40214,4
12,13810,4
12,21049,2
12,21050,4
12,35051,5
12,25645,4
12,34485,2
12,32912,5
12,25661,5
12,35113,2
12,43527,2
12,21940,5
12,21120,3
12,9264,5
12,16495,5
12,10906,3
12,7720,4
12,34170,4
12,21841,5
12,25660,5
12,18305,5
12,21241,4
12,35097,3
12,35050,4
12,42616,5
12,40681,2
12,43172,2
12,18033,4
12,841,5
12,14839,2
12,33677,5
12,33337,3
12,18467,5
12,22408,5
12,43434,3
12,10973,3
12,13032,5
12,40520,5
12,10925,5
12,35592,5
12,18392,5
12,35100,5
12,15476,4
12,35944,3
12,40193,4
12,734,4
12,42585,4
12,16077,5
12,9163,3
12,22647,5
12,4820,1
12,35488,5
12,34046,5
12,20341,5
12,3748,4
12,43410,4
12,34899,3
12,18488,3
12,15992,3
12,16633,5
12,16637,5
12,43160,5
12,21242,4
12,16105,2
12,40722,1
12,32924,4
12,42944,5
12,20163,4
12,43396,5
12,33696,5
12,22171,5
12,21097,5
12,20528,4
12,35353,5
12,321,4
12,34311,4
12,35663,5
12,3996,5
12,35652,5
12,4163,2
12,8116,3
12,22299,2
12,20333,4
12,3100,4
12,21052,4
12,375,2
12,43127,5
12,43326,5
12,18668,4
12,18556,4
12,18553,4
12,43335,5
12,1067,3
12,4494,5
12,18029,4
12,17802,4
12,16093,5
12,22424,5
12,20033,4
12,3096,3
12,34207,5
12,17514,5
12,43113,5
12,16200,3
12,20161,3
12,1102,4
12,36024,2
12,16611,5
12,17148,5
12,21055,5
12,10281,5
12,10954,5
12,6841,2
12,17916,4
12,15447,4
12,20940,3
12,10128,4
12,3989,3
12,16881,4
12,23918,2
12,18303,5
12,4058,2
12,22082,2
12,5671,3
12,33713,5
12,43211,3
12,20266,2
12,35816,5
12,20264,2
12,35294,5
12,21387,4
12,27160,5
12,4862,4
12,2880,4
12,43846,5
12,16186,5
12,20544,4
12,25526,4
12,938,5
12,35925,2
12,25869,5
12,13052,5
12,28464,5
12,4054,5
12,26514,5
12,44135,3
12,7142,2
12,10155,3
12,21244,3
12,25810,4
12,10114,2
12,241,3
12,21118,5
12,3980,2
12,43428,3
12,5419,4
12,8175,2
12,8120,3
12,42749,5
12,21128,3
12,35827,4
12,11645,4
12,23561,4
12,16871,4
12,4024,2
12,44489,4
12,20327,3
12,3994,5
12,33148,3
12,14196,5
12,33408,2
12,10936,5
12,25662,4
12,19898,4
12,34505,3
12,35893,4
12,25597,5
12,33258,4
12,33956,5
12,23676,4
12,13053,2
12,35103,3
12,19692,4
12,21395,5
12,1271,4
12,45530,4
12,24224,4
12,13201,5
12,45718,5
12,18967,5
12,33426,3
12,47036,5
12,24558,5
12,2071,4
12,26547,3
12,25346,4
12,34751,5
12,23493,2
12,45512,2
12,18095,4
12,8413,3
12,1560,4
12,6153,5
12,20478,5
12,28546,5
12,43521,5
12,19935,5
12,44797,5
12,27390,5
12,32762,5
12,44949,5
12,44798,5
12,37322,3
12,18194,4
12,27067,4
12,31142,4
12,31249,4
12,6249,4
12,13782,4
12,44519,3
12,25863,4
12,35830,3
12,33575,2
12,21304,4
12,3864,5
12,10979,2
12,4489,5
12,43885,3
12,17835,2
12,8877,3
12,18328,5
12,40668,4
12,18014,4
12,10929,3
12,25842,4
12,12731,4
12,20287,5
12,33697,5
12,20314,3
12,4071,3
12,16079,2
12,964,3
12,21116,2
12,35590,2
12,1200,2
12,17809,5
12,35328,5
13,47493,4
13,41211,5
13,23269,4
13,33919,5
13,33911,3
13,30082,5
13,46987,5
13,3030,5
13,38075,5
13,5009,3
13,23718,5
13,20934,5
13,17212,4
13,32675,4
13,48309,5
13,48174,3
13,29933,5
13,47332,5
13,32318,5
13,44819,1
13,25415,5
13,25042,5
13,23304,4
13,6442,5
13,47692,5
13,47070,4
13,1986,5
13,4263,5
13,46929,4
13,19596,5
13,35444,5
13,40215,5
13,35443,5
13,6389,5
13,43602,5
13,44525,5
13,42622,5
13,6388,5
13,10580,5
13,6292,5
13,45569,5
13,12451,5
13,32738,5
13,16184,2
13,40296,5
13,3117,5
13,46251,5
13,34944,5
13,8968,5
13,46127,5
13,45467,5
13,22149,3
13,28072,5
13,24329,5
13,33910,5
13,15733,5
13,42957,5
14,47188,4
14,45098,4
14,44309,4
14,44673,4
14,45103,4
14,45082,4
14,43500,3
14,46015,5
14,46540,4
14,45304,5
14,46617,3
14,46464,3
14,45690,5
14,11769,5
14,46480,3
14,44413,4
14,44547,4
14,46289,4
14,46320,5
14,46727,4
14,45895,4
14,46026,3
14,45275,5
14,46173,3
14,45779,5
14,46052,4
14,46670,3
14,45735,3
14,47309,3
14,46908,5
14,46984,4
14,44202,4
14,49138,3
14,42773,4
14,48328,4
14,47393,4
14,47609,5
14,47619,3
14,46329,4
14,47579,3
14,43975,4
14,45601,4
14,44381,5
14,45692,4
14,44502,5
14,46916,4
14,45357,5
14,46912,5
14,46074,5
14,44641,5
14,45534,4
14,45070,4
14,44672,4
14,44751,4
14,45618,4
14,45192,4
14,45290,4
14,44166,4
14,45635,3
14,44012,4
14,45483,4
14,47029,4
14,44778,4
14,45432,4
14,45612,4
14,45659,4
14,45422,5
14,45693,3
14,45232,4
14,45758,4
14,45068,4
14,45991,5
14,43831,4
14,45767,3
14,45756,3
14,45824,4
14,45532,4
14,47092,4
14,45542,3
14,45337,4
14,44784,4
14,45790,4
14,45286,3
14,45412,4
14,45614,4
15,8188,4
15,16212,4
15,28536,5
15,20868,4
15,35407,4
15,1132,3
15,20639,4
15,3794,5
15,27286,4
15,32448,4
15,10903,4
15,11101,3
15,32928,5
15,2412,5
15,44618,4
15,32919,5
15,18293,5
15,2475,5
15,43707,3
15,22834,5
15,17307,5
15,14364,5
15,42572,4
15,43861,3
15,7395,4
15,44649,5
15,34809,4
15,14478,4
15,11615,5
15,16200,5
15,17809,3
15,30992,4
15,46461,4
15,3081,4
15,2441,3
15,46418,4
15,30362,4
15,40261,5
15,25043,2
15,12304,4
15,2427,3
15,20513,5
15,47560,3
15,39806,4
15,18656,4
15,17719,3
15,21165,4
15,6147,1
15,25495,5
15,7090,5
15,32603,4
15,32925,4
15,17492,3
15,28042,4
15,29595,4
15,2628,4
15,17120,4
15,14477,4
15,21463,5
15,44130,2
15,22110,3
15,43182,4
15,20836,5
15,21468,5
15,16753,5
15,43604,5
15,18344,4
15,42472,3
15,14692,5
15,15228,5
15,18978,5
15,33181,5
15,33095,4
15,35626,5
15,14575,4
15,16138,3
15,40074,3
15,35402,4
15,8254,5
15,33721,4
15,20005,3
15,18564,5
15,2629,5
15,39906,5
15,19019,4
15,32811,4
15,22109,5
15,44300,4
15,9752,5
15,33345,5
15,21439,5
15,43203,5
15,44656,4
15,44852,4
15,30343,1
15,43634,4
15,43629,4
15,43657,3
15,44695,3
15,20078,5
15,35593,4
15,23991,5
15,3897,5
15,35596,4
15,44456,2
15,40430,5
15,3898,4
15,44417,3
15,43754,4
15,22088,5
15,21255,5
15,22013,2
15,43929,5
16,17943,5
16,40788,5
16,21405,5
16,13095,5
16,32830,5
16,7817,5
16,6450,5
16,20430,4
16,25471,5
16,25848,5
16,6457,4
16,20169,5
16,3146,4
16,11593,5
16,11943,5
16,32697,3
16,5234,4
16,35724,5
16,37459,5
16,6203,5
16,285,5
16,34150,3
16,35366,3
16,25961,3
16,11172,4
16,11170,4
16,3241,4
16,20963,1
16,6208,3
16,1736,5
16,25849,5
16,25619,5
16,39471,5
16,1516,5
16,14343,5
16,17948,5
16,48547,5
16,33117,5
16,42528,4
16,14544,5
16,35135,4
16,215,5
16,5525,5
16,34154,5
16,37461,5
16,14701,4
16,35368,5
16,48167,5
16,29566,5
16,30975,4
16,34930,5
16,7942,5
16,34324,5
16,49176,5
16,40402,4
16,31381,5
16,40256,3
16,26259,5
16,19258,5
16,4776,5
16,1737,5
16,1801,5
16,45631,5
17,44075,5
17,46004,3
17,46257,5
17,31115,4
17,46158,5
17,46000,4
17,45071,3
17,46643,3
17,45065,2
17,43588,1
17,24311,3
17,46525,5
17,42645,4
17,45779,2
17,46445,4
17,45502,5
17,45809,4
17,23506,3
17,1965,4
17,44427,2
17,35064,2
17,39411,4
17,1734,3
17,44963,3
17,12378,5
17,30421,4
17,39413,5
17,40326,5
17,24097,2
17,46359,4
17,23133,5
17,18270,5
17,45998,5
17,46261,4
17,1874,5
17,46242,5
17,24259,5
17,46683,3
17,24330,5
17,47493,5
17,47621,3
17,41929,4
17,13534,4
17,23509,5
17,24060,5
17,24379,5
17,48094,4
17,15690,4
17,18207,5
17,28382,2
17,47544,4
17,31132,5
17,40309,3
17,12343,3
17,30466,5
17,31128,4
17,47391,4
17,47273,4
17,46497,4
17,46199,3
17,46865,4
17,24269,2
17,1875,2
17,46583,3
17,47105,4
17,24481,5
17,31663,3
17,24511,5
17,47151,5
17,47316,3
17,31021,3
17,24458,2
17,47311,4
18,41682,4
18,24536,4
18,30749,4
18,13695,5
18,24770,5
18,24744,4
18,30757,5
18,10722,4
18,13519,5
18,13710,5
18,38832,5
18,24784,5
18,24785,4
18,9416,4
18,13674,5
18,30744,4
18,24746,5
18,13538,4
18,26257,5
18,36625,4
18,10721,4
18,13621,5
18,1456,4
18,10747,5
18,6839,5
18,46925,4
18,24572,3
18,24481,3
18,24501,4
18,41864,3
18,30637,4
18,11842,5
18,31857,5
18,30985,4
18,34935,4
18,30683,4
18,9540,4
18,24334,4
18,782,5
18,31651,4
18,23517,5
18,8979,4
18,46495,4
18,29531,5
18,5669,4
18,5717,5
18,11886,5
18,39491,5
18,10746,5
18,2049,4
18,13658,4
18,24623,5
18,9567,4
18,10715,4
18,10745,5
18,8976,5
18,30641,5
18,30638,5
18,31683,4
18,24711,4
18,30737,5
18,41857,5
18,24773,4
18,24741,4
18,13528,5
18,41965,5
18,30710,4
18,13651,5
18,24723,4
18,24638,4
18,10728,4
18,11853,5
18,2144,5
